company,adjusted,code,industry,type,area,总人口,财政总收入,人均财政收入,地区编号
8474896759e756a968915e2e28797badae0b687d67d588f10cb3fd36,8474896759e756a968915e2e28797badae0b687d67d588f10cb3fd36,24,72,P,城区,963993,407261,4224,1
b084bbba637babc2ba460210d2248772890a9438b2dda294fbbf0aff,b084bbba637babc2ba460210d2248772890a9438b2dda294fbbf0aff,25,96,P,城区,963993,407261,4224,1
a9d5f321727b2ef4e7fb4fbb1098a964f29b7274857e32378004b3c6,a9d5f321727b2ef4e7fb4fbb1098a964f29b7274857e32378004b3c6,26,80,E,城区,963993,407261,4224,1
e90bc794acffed648a7b1ef7356b031f50bb0590a950c215b4a6694c,e90bc794acffed648a7b1ef7356b031f50bb0590a950c215b4a6694c,27,72,P,城区,963993,407261,4224,1
de2f80f851dcafbad4999d97b49a3dea47df9cf965797145aa25fee7,de2f80f851dcafbad4999d97b49a3dea47df9cf965797145aa25fee7,28,96,P,城区,963993,407261,4224,1
20f4a15624212a8720a867a615814f66de84d32ec6b45df7da49c512,20f4a15624212a8720a867a615814f66de84d32ec6b45df7da49c512,29,18,E,大陈,74382,19294,2593,9
404c9d9866b913922eb6e59192f995233d8028002cee7e71c7c39e40,404c9d9866b913922eb6e59192f995233d8028002cee7e71c7c39e40,30,23,E,义亭,88854,20426,2298,5
96b0701c680abed504909c0b949324d3f2ed574f88c6d96bbf552843,96b0701c680abed504909c0b949324d3f2ed574f88c6d96bbf552843,31,72,P,城西,77863,15500,1990,6
cdf903598da1bb645a668214aa6508ff9069affb54724172bd2351a2,cdf903598da1bb645a668214aa6508ff9069affb54724172bd2351a2,32,96,P,城西,77863,15500,1990,6
32c6f114f4870ec2b856f266a10cf5a383fd58df8b8b90648ba2d81d,32c6f114f4870ec2b856f266a10cf5a383fd58df8b8b90648ba2d81d,33,19,E,义亭,88854,20426,2298,5
969a9f1ede5d26df49f5769039eafa10f551266339e08c0bdbf2103e,969a9f1ede5d26df49f5769039eafa10f551266339e08c0bdbf2103e,34,72,E,城区,963993,407261,4224,1
3297737e8cceef1f6f9aa613b344b2cacbeb950509e9616bf3b176b7,3297737e8cceef1f6f9aa613b344b2cacbeb950509e9616bf3b176b7,35,72,E,城区,963993,407261,4224,1
298f8f80acc8de59eb319472d7a2b92045c76d1520614744f4c032ce,298f8f80acc8de59eb319472d7a2b92045c76d1520614744f4c032ce,36,41,E,城区,963993,407261,4224,1
5903f2e49e74fbd113f08988a9fa005530998fe71ec3341b0d9a3e07,5903f2e49e74fbd113f08988a9fa005530998fe71ec3341b0d9a3e07,37,18,E,大陈,74382,19294,2593,9
eceffc6d632a3f52a7f0a1834b38bdc1190e1105be10062d4436b1fa,cd8296cd36ac741fea29dd01a1450057e4a65db935e721c53f3d7cb8,38,92,P,城区,963993,407261,4224,1
d78f16b77b080e562ea9e62f9f50c166fe099e0758ff77968c4609d5,d78f16b77b080e562ea9e62f9f50c166fe099e0758ff77968c4609d5,39,96,P,城区,963993,407261,4224,1
a137f399a86389ade0ec014ae5490d386936d422bc504461187a27aa,a137f399a86389ade0ec014ae5490d386936d422bc504461187a27aa,40,47,E,城区,963993,407261,4224,1
30abd6baf958d7fa19ad6c6a4c740b6656019f066173c943e63a488b,30abd6baf958d7fa19ad6c6a4c740b6656019f066173c943e63a488b,41,96,P,城区,963993,407261,4224,1
6923b271ae6f44b7629e3f49a91e74b932886c4b6621c34eb4bd6acc,68430e1479ae3f61301f646bd8fd54e22893c7ad1e55161570ebbee4,42,92,P,大陈,74382,19294,2593,9
e1a6b46d64a36e250888216211813e816bebb4f4e26afa7b92675a95,e1a6b46d64a36e250888216211813e816bebb4f4e26afa7b92675a95,43,76,P,大陈,74382,19294,2593,9
e5de2d89b11ad7193f315f2233e32a1dfad4ca72725fcca206061124,308beb1c3cf3067820b27cdfb502bf2eca99b6ceeafe52ae0f209617,44,92,P,城区,963993,407261,4224,1
e0a20f2902c4f87f3bfe09a72198e25c0a0e2b28d74ffca73975aa03,b894f784a227ceaa3e387a79c1b302e95f50e3ed89040ecbb0b51d7d,45,54,P,大陈,74382,19294,2593,9
051b309948df59d0b2636b61c24da0991d5ae4b0aad23a953e3e7772,f4ea7f6a6aeef65d9cc6dcbf88a7ddc17206a5ca1dd33c1749ca5b9e,46,74,P,城区,963993,407261,4224,1
504402e17655db6e352327ee0cf475943bcbbff5b5e6ac345efe8190,504402e17655db6e352327ee0cf475943bcbbff5b5e6ac345efe8190,47,18,E,苏溪,75395,16588,2200,8
c37e6e1dbaaa8385ab2f73b1ac09b8968484cfea4b2d0befd10b2fd0,c37e6e1dbaaa8385ab2f73b1ac09b8968484cfea4b2d0befd10b2fd0,48,72,P,城区,963993,407261,4224,1
541dec1ca9bcafa4ed5b12741adf78fc629043c44b0c9d334bbd1bc5,541dec1ca9bcafa4ed5b12741adf78fc629043c44b0c9d334bbd1bc5,49,51,E,城区,963993,407261,4224,1
8e0b31100c005c16c400c8ca7fba84dc56147a79610532232df2129b,8e0b31100c005c16c400c8ca7fba84dc56147a79610532232df2129b,50,51,E,城区,963993,407261,4224,1
6702a935d20d4e7c6d7b41ee694994acbb994f4f540b513f9046d4e2,6702a935d20d4e7c6d7b41ee694994acbb994f4f540b513f9046d4e2,51,13,E,义亭,88854,20426,2298,5
9bf7edcfe9a0043aa2423d0f9e2ba43438b3d6e0f927ca64508a205e,9bf7edcfe9a0043aa2423d0f9e2ba43438b3d6e0f927ca64508a205e,52,29,E,廿三里,107054,20514,1916,10
ae6ef04b6f9202fa9608f9a0bb1ddf3fb60288c2cbd70cccbad160bb,ae6ef04b6f9202fa9608f9a0bb1ddf3fb60288c2cbd70cccbad160bb,53,23,E,大陈,74382,19294,2593,9
9b8b05c52ecc33f119355f10ace78928321f1695725cea77382cde0e,9b8b05c52ecc33f119355f10ace78928321f1695725cea77382cde0e,54,23,E,城区,963993,407261,4224,1
c62bab83056179b3be7a3d184e03e12b2af929e266b140c69cd6eee8,c62bab83056179b3be7a3d184e03e12b2af929e266b140c69cd6eee8,55,72,E,后宅,111894,12523,1119,2
6415a7dbd6b1dfa1d12fee7966785745a3641bb7071d5e88c3d0c5b9,494907d1a739f46a0837e87f93083716a1df184bab434314fded642f,56,92,P,义亭,88854,20426,2298,5
cd8296cd36ac741fea29dd01a1450057e4a65db935e721c53f3d7cb8,cd8296cd36ac741fea29dd01a1450057e4a65db935e721c53f3d7cb8,57,92,P,城区,963993,407261,4224,1
67958eb9a9b7264b83192959ad22f90dfd52517083065c0a600180b3,67958eb9a9b7264b83192959ad22f90dfd52517083065c0a600180b3,58,1,E,城区,963993,407261,4224,1
c770304ecc7e6fd74d6eb49ff748c94c993db0ade2dec757e99ce2e8,c770304ecc7e6fd74d6eb49ff748c94c993db0ade2dec757e99ce2e8,59,24,E,城区,963993,407261,4224,1
db3c04781f4ef5060f79446e8c28448e0a2c9d66328d9a262eb0f37c,db3c04781f4ef5060f79446e8c28448e0a2c9d66328d9a262eb0f37c,60,23,E,苏溪,75395,16588,2200,8
285270b67004599d063f0d156753ded0f29d32f405cac26406aa22cc,285270b67004599d063f0d156753ded0f29d32f405cac26406aa22cc,61,18,E,大陈,74382,19294,2593,9
17fdf0e0f352f2956e52d10978a49c7bd08aa85a67fc237d332eac96,369789ea93bea30fa724b6a979226d204bab082d60feb1832b706439,62,92,P,后宅,111894,12523,1119,2
369789ea93bea30fa724b6a979226d204bab082d60feb1832b706439,369789ea93bea30fa724b6a979226d204bab082d60feb1832b706439,63,92,P,后宅,111894,12523,1119,2
2cfd0165883715b8a3bb714b85d1e030cac799c784fc086914510cde,2cfd0165883715b8a3bb714b85d1e030cac799c784fc086914510cde,64,51,E,城区,963993,407261,4224,1
a751fbebbd4597086a686b7efc14ee3600cb424e2763c180f6a9935f,a751fbebbd4597086a686b7efc14ee3600cb424e2763c180f6a9935f,65,24,E,城区,963993,407261,4224,1
3d2957c80dcac1e4f27ecb8a85ab980147d0ba267926fae7471df6c1,3d2957c80dcac1e4f27ecb8a85ab980147d0ba267926fae7471df6c1,66,96,P,苏溪,75395,16588,2200,8
faa5e12974aa2ecf25a3b4e76a1cd8147517bbb58fcdf3fa8aa36bf8,ede30febaa97210711157ca2ab3d0e11c3484495a7d2026dff1562b6,67,92,P,廿三里,107054,20514,1916,10
5c178bcaba2cacac1dce5fe97d594ef5546ce8cb14e684e2f8f909b2,5c178bcaba2cacac1dce5fe97d594ef5546ce8cb14e684e2f8f909b2,68,51,E,城区,963993,407261,4224,1
7b8b439638e3aa47dbc64b2e6d3881917561bf3a53477a39a645875a,7b8b439638e3aa47dbc64b2e6d3881917561bf3a53477a39a645875a,69,62,E,城区,963993,407261,4224,1
7beb5e042bbda448e359b41c29bb3ab2ad500b1ac196c87ce3d510ce,7beb5e042bbda448e359b41c29bb3ab2ad500b1ac196c87ce3d510ce,70,70,E,城区,963993,407261,4224,1
30f9e3290edfe5a4d256eca5a71ddaa55012f550b74e3f4eeea172b9,30f9e3290edfe5a4d256eca5a71ddaa55012f550b74e3f4eeea172b9,71,70,E,城区,963993,407261,4224,1
1ccb8ca6412de371381dd86d57ab3534c9f828249f3244210fd1f5ab,1ccb8ca6412de371381dd86d57ab3534c9f828249f3244210fd1f5ab,72,13,E,苏溪,75395,16588,2200,8
cc2a97bd028f67fe294abe58c5313496a46988cc76bba01184bc2300,cc2a97bd028f67fe294abe58c5313496a46988cc76bba01184bc2300,73,13,E,后宅,111894,12523,1119,2
5cb6c313d376d8cd42913205284ee1249c5bd575d79aeefb9f18824e,5cb6c313d376d8cd42913205284ee1249c5bd575d79aeefb9f18824e,74,23,E,城西,77863,15500,1990,6
7270f63f8a8000c2ccf2a86a393a2eba6c61b7163efbc3c318cae243,7270f63f8a8000c2ccf2a86a393a2eba6c61b7163efbc3c318cae243,75,17,E,大陈,74382,19294,2593,9
6eb04b2aba4b6a890dc77c2bb29b97ba1820226a4bf5b1a06d687190,6eb04b2aba4b6a890dc77c2bb29b97ba1820226a4bf5b1a06d687190,76,66,E,城区,963993,407261,4224,1
3490772cda863e004f978c083fab8e101601a94d6a4c6d39b904dcad,3490772cda863e004f978c083fab8e101601a94d6a4c6d39b904dcad,77,1,E,廿三里,107054,20514,1916,10
d2f544d897e9c6d4ad246f265576351e2267e41f889f614f65f1f56e,d2f544d897e9c6d4ad246f265576351e2267e41f889f614f65f1f56e,78,17,E,佛堂,183241,41916,2287,3
b532e2423022e0191e2bf76e86e757116e86f41e6b42469b2c746605,b9f75732e903a325e304445d4ad9087113b5fa8b1303ef4c44c90adf,79,92,P,城区,963993,407261,4224,1
44379ba43566a5f568270afa7c201f23aef79f530889fb14a03fbdf2,2200a2ad5d21ce14af7fda5813abed943a07aaad9737ef610f8f4352,80,92,P,苏溪,75395,16588,2200,8
06fd1fa0267b38df50ec4f325590606b55d618fa0e528011d4375646,06fd1fa0267b38df50ec4f325590606b55d618fa0e528011d4375646,81,47,E,佛堂,183241,41916,2287,3
a571e9c5d0f0e528e28881a8eb0177b0b94a0f913191b3efe3a3b916,a571e9c5d0f0e528e28881a8eb0177b0b94a0f913191b3efe3a3b916,82,51,E,城区,963993,407261,4224,1
631574fcf959b28b475a3ce4cbf38e60492498cc353b62a8fe7fd008,7b8ab149a3638283484e849a48ad0a10fb9c02fce06c28bf75e8a36c,83,92,P,城西,77863,15500,1990,6
e5bc85ba34e1b7bae4ee7c27b5dad4a906cd112ac9bd6ff699deb3de,e5bc85ba34e1b7bae4ee7c27b5dad4a906cd112ac9bd6ff699deb3de,84,95,P,城西,77863,15500,1990,6
d8d71d7637fb1b2497254207d371b3fbeaf5d41d86cadd790ce5ccac,d8d71d7637fb1b2497254207d371b3fbeaf5d41d86cadd790ce5ccac,85,48,E,城区,963993,407261,4224,1
851793b99ecaf31ed6d53d48e0faa2e0364dd691a2cb302bbc90a19b,851793b99ecaf31ed6d53d48e0faa2e0364dd691a2cb302bbc90a19b,86,51,E,城区,963993,407261,4224,1
ef6ff899ddb18b0e3c88bd430fda9c441468db23c07f6c2f573a268a,ef6ff899ddb18b0e3c88bd430fda9c441468db23c07f6c2f573a268a,87,72,E,城区,963993,407261,4224,1
6979a1faeb652eab0b9aa7a49188bc09f4d0ad2d451b6692b80c15ef,6979a1faeb652eab0b9aa7a49188bc09f4d0ad2d451b6692b80c15ef,88,96,P,城区,963993,407261,4224,1
d5a218872b2d0bca34358111d244590b0eab6ac3ce09a73f161d6d6c,d5a218872b2d0bca34358111d244590b0eab6ac3ce09a73f161d6d6c,89,51,E,赤岸,37099,10261,2765,4
cffcabd1e1e4465eff52398dfbc371cc6870a38179a4a0e67483a3fe,cffcabd1e1e4465eff52398dfbc371cc6870a38179a4a0e67483a3fe,90,96,P,城区,963993,407261,4224,1
a28fb0d05dc835b916ab2d6e160ea85c00ade43031d107a839ba17d1,a28fb0d05dc835b916ab2d6e160ea85c00ade43031d107a839ba17d1,91,24,E,城区,963993,407261,4224,1
ad64d638944b56c874cf024c55089b9d8fa20dc6dcdfd789321739ee,ad64d638944b56c874cf024c55089b9d8fa20dc6dcdfd789321739ee,92,18,E,苏溪,75395,16588,2200,8
12808ecc93aa6e1d1db755ca35d1ce246d163ef9b8caeb0b215485a7,12808ecc93aa6e1d1db755ca35d1ce246d163ef9b8caeb0b215485a7,93,29,E,苏溪,75395,16588,2200,8
9a08ccbee90fe612105e5395399c7c8267f7075bcb3388e84a96aff0,9a08ccbee90fe612105e5395399c7c8267f7075bcb3388e84a96aff0,94,96,P,城区,963993,407261,4224,1
bd51b923e877e15dcec27bd1e6363b971c212a8ec425b745e62064f7,bd51b923e877e15dcec27bd1e6363b971c212a8ec425b745e62064f7,95,96,P,城区,963993,407261,4224,1
bc35e8b8f49509976afaa558b4d8606f4dcd2a7c6990f62ae0855d1a,bc35e8b8f49509976afaa558b4d8606f4dcd2a7c6990f62ae0855d1a,96,51,E,城区,963993,407261,4224,1
a3b508bdc3df09c58e4d6dac14151b39dc37d998919485a8e4eb9e7c,a3b508bdc3df09c58e4d6dac14151b39dc37d998919485a8e4eb9e7c,97,24,E,城区,963993,407261,4224,1
d9e7bf5d2fa6988e169964f539e06bb2e500f2fdfe808c4f30f53e30,d9e7bf5d2fa6988e169964f539e06bb2e500f2fdfe808c4f30f53e30,98,23,E,城西,77863,15500,1990,6
5882c2493c837a7713452c3151172c51ad4ecc0217812a73deef8896,5882c2493c837a7713452c3151172c51ad4ecc0217812a73deef8896,99,52,E,城区,963993,407261,4224,1
d78ffd52210cc1ce4e73a99a706f2b6892cfc5cafd7974e1bceb9206,d78ffd52210cc1ce4e73a99a706f2b6892cfc5cafd7974e1bceb9206,100,50,E,城区,963993,407261,4224,1
543ad1bb6bae165b63bb54c903a3858e2b5f9c8846fc16f303fb7f00,543ad1bb6bae165b63bb54c903a3858e2b5f9c8846fc16f303fb7f00,101,27,E,上溪,85759,12835,1496,7
f022d45aee55125986a7363e5e2289a9037b65a470bb71604cd4f354,f022d45aee55125986a7363e5e2289a9037b65a470bb71604cd4f354,102,70,E,城区,963993,407261,4224,1
ed8fa0e4bc167ba9b9954ec8f1bad004e9a6c5b84757ce6dd8c23321,ed8fa0e4bc167ba9b9954ec8f1bad004e9a6c5b84757ce6dd8c23321,103,96,P,廿三里,107054,20514,1916,10
e549475ca03fadf3e87599cdd6fef7325a9952221ff23623454bdae3,e549475ca03fadf3e87599cdd6fef7325a9952221ff23623454bdae3,104,24,E,城西,77863,15500,1990,6
ef33c4797e63a963d9e30331c75057c629ce95c348251450250e0a79,ef33c4797e63a963d9e30331c75057c629ce95c348251450250e0a79,105,18,E,苏溪,75395,16588,2200,8
3050b34ea0825e7cb81f0c7e9f55a27827ba10a962be588d6e49118b,3050b34ea0825e7cb81f0c7e9f55a27827ba10a962be588d6e49118b,106,96,P,城区,963993,407261,4224,1
b3c5a4519f11141a63f13ed2d0dd42e34d93e945d6f2d5b3024acae7,b3c5a4519f11141a63f13ed2d0dd42e34d93e945d6f2d5b3024acae7,107,22,E,苏溪,75395,16588,2200,8
01fa1bddecd0a62f650f3f59497b32251842161e96a2a841b67b1821,01fa1bddecd0a62f650f3f59497b32251842161e96a2a841b67b1821,108,22,E,城区,963993,407261,4224,1
c255a1d5a39405604051ab813aead015190569e3fa623b6466b38d26,c255a1d5a39405604051ab813aead015190569e3fa623b6466b38d26,109,96,P,上溪,85759,12835,1496,7
d5a105e0b81fcb542705638002adb36c1ebb2a7a4c39430b558d4d0c,d5a105e0b81fcb542705638002adb36c1ebb2a7a4c39430b558d4d0c,110,47,E,城西,77863,15500,1990,6
0ad3db6566f1e0a88060ad0b40eb8bf4f61c91337809ef5b770b6f7d,0ad3db6566f1e0a88060ad0b40eb8bf4f61c91337809ef5b770b6f7d,111,33,E,上溪,85759,12835,1496,7
a40c0a1bb44cc97d30f5ef920faa1c6565834640859b0035b09f6604,a40c0a1bb44cc97d30f5ef920faa1c6565834640859b0035b09f6604,112,3,E,苏溪,75395,16588,2200,8
3f0196d9aa0517e4167c0ac1aa3c534598631db2dbbc1c82ebb21b7a,3f0196d9aa0517e4167c0ac1aa3c534598631db2dbbc1c82ebb21b7a,113,18,E,城区,963993,407261,4224,1
35932523cef7c14fdab033a3a67c7be9867cdeac1ef53ac0057c9211,494907d1a739f46a0837e87f93083716a1df184bab434314fded642f,114,92,P,义亭,88854,20426,2298,5
0476d5670009f0848fb48364e61fe555c008d1e18840f08b0abbe971,0476d5670009f0848fb48364e61fe555c008d1e18840f08b0abbe971,115,72,E,义亭,88854,20426,2298,5
f23043337e798e0bab70d47f4d86f3c9ac11ebcf81c219dddc918b09,f23043337e798e0bab70d47f4d86f3c9ac11ebcf81c219dddc918b09,116,72,E,城区,963993,407261,4224,1
5f81360247564d0d4680f14ccc322f068b141290213182a1dd11875f,5f81360247564d0d4680f14ccc322f068b141290213182a1dd11875f,117,41,E,上溪,85759,12835,1496,7
25214d697a8347968a2abc12bf76e226e0ba78a07612dca42297a93c,25214d697a8347968a2abc12bf76e226e0ba78a07612dca42297a93c,118,23,E,苏溪,75395,16588,2200,8
fe2370b0dac7420480b9822b6b0951d8098336b5d462610cfc1ee904,fe2370b0dac7420480b9822b6b0951d8098336b5d462610cfc1ee904,119,23,E,义亭,88854,20426,2298,5
18e84e189f05cd928390d64b26f0a1d1c10608894d287b1f85e9172d,18e84e189f05cd928390d64b26f0a1d1c10608894d287b1f85e9172d,120,96,P,义亭,88854,20426,2298,5
83dd927d94cd4820a8d0ed6d4e6b1e3c590f05d11aa9e27f61a733dc,83dd927d94cd4820a8d0ed6d4e6b1e3c590f05d11aa9e27f61a733dc,121,22,E,城区,963993,407261,4224,1
f25676d691205a9f17b0d4804a2b040ff7bde098b18f59a2c4fbc634,f25676d691205a9f17b0d4804a2b040ff7bde098b18f59a2c4fbc634,122,17,E,城区,963993,407261,4224,1
2db3a99e923864c8b989c5be5bec676686120eef4c88a86d34c441d7,2db3a99e923864c8b989c5be5bec676686120eef4c88a86d34c441d7,123,23,E,城区,963993,407261,4224,1
009d8f397980727115444090f6537cae8a6947d85bf3455266437d6d,009d8f397980727115444090f6537cae8a6947d85bf3455266437d6d,124,96,P,义亭,88854,20426,2298,5
746e0d93e2e89ddc4c05f3c5c73c94c65f3e6bd6012b691af20f2d37,746e0d93e2e89ddc4c05f3c5c73c94c65f3e6bd6012b691af20f2d37,125,96,P,义亭,88854,20426,2298,5
e851c9bf57c16327e3af6eee9eda93c98c0d3898e64fc7c74b595f20,b0d3cff8e1b96aab3e67ca538f38d9d40618f6cfc05582d9ef748ec9,126,92,P,赤岸,37099,10261,2765,4
98552a592aec85d1884f0d1c9e7b450701a1c53f07ef0213b82fa727,98552a592aec85d1884f0d1c9e7b450701a1c53f07ef0213b82fa727,127,52,E,城区,963993,407261,4224,1
d94029aa736d174c5648c7ccc2d1227cce999e49d490696aa9429c1d,d94029aa736d174c5648c7ccc2d1227cce999e49d490696aa9429c1d,128,96,P,城区,963993,407261,4224,1
aa63e3e78f07d96547e7ca5a7dfbc077cc5d4d82b9c7019defa84e52,053b0a1e65f80e66a56ace6a4a20c5332f2d81d6b4a187f7699bae59,129,92,P,城区,963993,407261,4224,1
baba3a248ef88ed726ab6c4a76cedd151c99f9e21b6d8c7378311af0,baba3a248ef88ed726ab6c4a76cedd151c99f9e21b6d8c7378311af0,130,72,P,佛堂,183241,41916,2287,3
a0896a384f0d354c7688093fdea78ab667f6e715277f2c2069863617,a0896a384f0d354c7688093fdea78ab667f6e715277f2c2069863617,131,72,E,义亭,88854,20426,2298,5
9ea84a20fa8ed00098ffb9009a9d28abddb7c11c70c72c5f73602603,9ea84a20fa8ed00098ffb9009a9d28abddb7c11c70c72c5f73602603,132,96,P,城区,963993,407261,4224,1
d85a672ef9a9dbb8a8b8dfe727344bd77805330453e4c17760fc5cb0,d85a672ef9a9dbb8a8b8dfe727344bd77805330453e4c17760fc5cb0,133,17,E,后宅,111894,12523,1119,2
03ffff306a79c6a6978acf73421f40d5f230231c783a503ff1807b0a,03ffff306a79c6a6978acf73421f40d5f230231c783a503ff1807b0a,134,70,E,城区,963993,407261,4224,1
542ac1015f5dabfd80c6dce4075c652a08ac47162808d49b1c1dd7a1,542ac1015f5dabfd80c6dce4075c652a08ac47162808d49b1c1dd7a1,135,96,P,城区,963993,407261,4224,1
5518e006c53c2e967a084b4a12b6cbb02c10af5708a30ef285acbb8d,5518e006c53c2e967a084b4a12b6cbb02c10af5708a30ef285acbb8d,136,18,E,大陈,74382,19294,2593,9
b7aa21c2649de6ef398cc743870d61d1135ddab64509caf5ddbdbd0e,b7aa21c2649de6ef398cc743870d61d1135ddab64509caf5ddbdbd0e,137,96,P,城区,963993,407261,4224,1
b41f1dca83fa469517f061e18aa4f98333cf96b063b629df4d03d3b4,b41f1dca83fa469517f061e18aa4f98333cf96b063b629df4d03d3b4,138,96,P,廿三里,107054,20514,1916,10
bd289b4e88a1c384ba17f84a3c591dcdb8f735e0b93ca58d63622988,bd289b4e88a1c384ba17f84a3c591dcdb8f735e0b93ca58d63622988,139,29,E,上溪,85759,12835,1496,7
2e90dc5f1efa269dc257ecf911796cabc29d87262ec67290b575d183,2e90dc5f1efa269dc257ecf911796cabc29d87262ec67290b575d183,140,18,E,大陈,74382,19294,2593,9
9a1ed10315db0bf64fa40d0cebcdc680e34fe02009f7a3ad958178ce,9a1ed10315db0bf64fa40d0cebcdc680e34fe02009f7a3ad958178ce,141,17,E,廿三里,107054,20514,1916,10
b4b89e255790e42ebd5f4962bf868f0b443ce7bc91594ade0a68662b,b4b89e255790e42ebd5f4962bf868f0b443ce7bc91594ade0a68662b,142,18,E,城西,77863,15500,1990,6
64f7b6d40e304db9236d3439300e3c007e7a8960a3653620872cc0c3,64f7b6d40e304db9236d3439300e3c007e7a8960a3653620872cc0c3,143,96,P,城区,963993,407261,4224,1
847c2322222d8e5b4dfbdf6f7b224b0c6e60a2d1de246a7e17eeb403,847c2322222d8e5b4dfbdf6f7b224b0c6e60a2d1de246a7e17eeb403,144,72,E,城区,963993,407261,4224,1
aeba269d7efe947a7b44c86b950f73cb42f81b98785f61d63ec61b5a,aeba269d7efe947a7b44c86b950f73cb42f81b98785f61d63ec61b5a,145,51,E,苏溪,75395,16588,2200,8
